Plant Pathology PHD,[]
Poli Econ Phil & Politics UCrt,[]
Polish BA,[]
Political Science BA,"['Analyze relations among individuals, civil society, political institutions, and states.']"
Political Science MA,"['Recognize and apply principles of ethical and professional conduct in research, teaching, and service.']"
Political Science PHD,"['Demonstrate and foster ethical and professional conduct in research, teaching, and service.']"
Polymer Procsng & Manufact CAP,[]
Population Health MS,['Recognize and apply principles of ethical professional conduct in their scholarship.']
Population Health PHD,['Recognize and apply principles of ethical  professional conduct in their scholarship.']
Portuguese BA,"['Demonstrate knowledge of Lusophone cultures across historical epochs, including awareness of the social, cultural, and linguistic diversity that characterizes the Portuguese-speaking world.']"
Portuguese BSE,[]
Portuguese MA,[]
Portuguese PHD,[]
Post-Grad Psych Nursing CAP,[]
Poultry Science BS,[]
Power Conversion & Control CAP,[]
Powertrain Electrification CAP,[]
Prevention&Intervntn Sci GCrt,[]
Promoting Actvty Div Abil UCrt,[]
Psychoactive Phmtcl Invstg CAP,['Apply ethical principles in conducting scientific research']
Psychology BA,['Acquire an appreciation of and respect for individual differences and diversity of experiences and background.']
Psychology MA,[]
Psychology MS,[]
Psychology PHD,[]
Public Affairs MPA,"['(Professional and Ethical Conduct) Identify and appropriately respond to scenarios involving the ethical and professional responsibilities of public administration.', '(Professional and Ethical Conduct) Demonstrate the ability to maintain human subjects protections when designing studies, collecting data and reporting results.', '(Professional and Ethical Conduct) Know and adhere to high levels of professional conduct, ethical decision-making and legal and regulatory compliance.', '(Professional and Ethical Conduct) Demonstrate the ability to maintain fidelity to objective social science-based research methods.']"
Public Humanities GCrt,"['a. Discover inherent value of working collaboratively with constituencies outside of the university, especially community based program partners. b. Learn how to more effectively assess the needs and capacities of program partners and community organizations in general.  c. Advance the Wisconsin Idea and its of community engagement across racial, ethnic, economic, and cultural differences.']"
Public Policy UCrt,"['Students will demonstrate understanding and application of knowledge regarding the substantive policy area of interest of their choice (e.g., education, health, social, environmental, science).']"
Rehab Counselor Education PHD,"['Serves as a model of ethical and professional conduct. Promote the ethical and professional conduct of researchers, educators, and practitioners of rehabilitation psychology and rehabilitation counseling.']"
Rehabilitation Psychology BS,"['Successfully engage with the healthcare and rehabilitation services professional community to develop knowledge of the health and human services delivery systems, and pre-professional skills in communication, teamwork, problem solving, and ethical issues.']"
Religious Studies BA,"['Global and local religious literacy; identifying, evaluating, and interpreting the interrelationships and impact of religious worldviews and communities in Wisconsin, the United States and globally.']"
Religious Studies UCrt,"['Global and local religious literacy; identifying, evaluating, and interpreting the interrelationships and impact of religious worldviews and communities in Wisconsin, the United States and globally.']"
"Rus, EEur, Central Asian MIN","['Regional expertise: advanced knowledge of the societies and cultures of the region through in-depth understanding of the principal historical, social, political, cultural and scientific forces and conditions that have given rise to the unity and diversity in the region today.']"
"Rus, EEur, Cntrl Asian St GCrt","['Regional expertise: advanced knowledge of the societies and cultures of the region through in-depth understanding of the principal historical, social, political, cultural and scientific forces and conditions that have given rise to the unity and diversity in the region today.']"
"Rus, EEur, Cntrl Asian St MA","['Recognizes and apply principles of ethical and professional conduct in the context of Russian, East European, and Central Asian studies.']"
"Rus, EEur, Cntrl Asian St UCrt",[]
Russian BA,[]
Scandinavian Studies BA,['Recognize and apply principles of ethical and professional conduct.']
Scandinavian Studies MA,['Recognizes and applies principles of ethical and professional conduct.']
Scandinavian Studies PHD,['Fosters ethical and professional conduct.']
Scandinavian Studies UCrt,['Recognize and apply principles of ethical and professional conduct.']
School Psychology EDS,"['Communicate effectively in collaborative work or consultation settings with professional colleagues.', 'Apply knowledge and skills related to addressing issues of diversity and equity for individuals within specific contexts and in all professional activities.', 'Apply knowledge and skills related to addressing issues of diversity and equity for individuals within specific contexts and in all professional activities.', 'Uphold the highest standards of ethical conduct.', 'Conduct research or program implementation/evaluation in accordance with ethical standards established in their field of inquiry.']"
Sci of Ferment Food & Bev UCrt,[]
Science Communication GCrt,"['Discuss some of the ethical, legal, and social implications of science.']"
Second Lang Acquisition PHD,[]
Slavic Languages & Lit MA,['Recognize and apply principles of ethical and professional conduct in the context of Slavic studies.']
Slavic Languages & Lit PHD,"['Recognize, apply, and foster principles of ethical and professional conduct in the context of Slavic studies.']"
Social Welfare BA,"['Connect awareness of self, systems and social welfare knowledge to promote human dignity and justice.']"
Social Welfare PHD,['Demonstrate professional and ethical conduct.']
Social Work BSW,"['Engage diversity and difference in practice.', 'Advance human rights and social, economic and environmental justice.', 'Demonstrate ethical and professional behavior.', 'Advance human rights and social, economic and environmental justice.']"
Social Work MSW,"['Engage diversity and difference in practice.', 'Advance human rights and social, economic, and environmental justice.', 'Demonstrate ethical and professional behavior.', 'Advance human rights and social, economic, and environmental justice.']"
Sociology BA,"['(See Things from a Global Perspective) Sociologists learn about different cultures, groups, and societies. They examine both variation and universality across places and through history. They are aware of the diversity of backgrounds and experiences among residents of the United States. They understand the ways events and processes in one country are linked to those in other countries.']"
Sociology MS,"['Demonstrate a broad understanding of major theories, methodologies, and research findings in the sociological literature. Develop critical thinking skills that empower them to analyze strengths and weaknesses in the existing literature, identify knowledge gaps, evaluate evidence, synthesize information, and form conclusions. Attain the skills necessary to conduct research with intellectual and ethical rigor, care, and creativity.', 'Understand, recognize, and apply principles of ethical and professional conduct by developing effective relationships with faculty mentors, graduate student colleagues, and the undergraduate students whom they teach. Design research, collect and analyze data, and interpret and report results with honesty and scientific rigor.']"
Sociology PHD-L&S,"['Demonstrate a broad understanding of major theories, methodologies, and research findings in the sociological literature. Develop critical thinking skills that empower them to analyze strengths and weaknesses in the existing literature, identify knowledge gaps, evaluate evidence, synthesize information, and form conclusions. Attain the skills necessary to teach and conduct research with intellectual and ethical rigor, care, and creativity.', 'Foster ethical and professional conduct by demonstrating respect for and having positive interactions with faculty members and staff, graduate student colleagues, and undergraduate students. Foster such conduct by the scientific rigor and honesty with which they design research, collect and analyze data, and interpret and report results.', 'Demonstrate breadth within their learning experience by taking at least four seminars, completing a minor area of study, and passing written preliminary exams in two different subfields. In addition, because our program emphasizes collective responsibility for training, students will be supervised and mentored by several faculty members with a range of expertise. They will also learn to mentor others.']"
Soil Science BS,"['To ensure that our undergraduates possess an awareness of and an appreciation for the potential impacts of soil, water, crop and waste management practices, and land use on the quality of the environment.', 'To ensure that our undergraduates possess an awareness of and an appreciation for the potential impacts of soil, water, crop and waste management practices, and land use on the quality of the environment.']"
Soil Science MS,['Recognizes and applies principles of ethical and professional conduct.']
Soil Science PHD,"['Fosters ethical and professional conduct, adhering to accepted standards such as that of the Soil Science Society of America.']"
South Asian Studies UCrt,"['(Historical Grounding) understanding the historical, political, and cultural forces and conditions that have given rise to the unity and diversity in the region today.']"
Southeast Asian Studies MA,['Recognize and apply principles of professional and ethical conduct.']
Southeast Asian Studies UCrt,['(Historical and Cultural Grounding) understanding the historical political  and cultural forces and conditions that have given rise to the unity and diversity in the region today.']
Spanish BA,"['Demonstrate knowledge of Hispanic cultures across historical epochs, including awareness of the social, cultural, and linguistic diversity that characterizes the Spanish-speaking world.']"
Spanish BSE,[]
Spanish MA,[]
Spanish PHD,[]
Spanish Studies-Bus Stdt UCrt,"['Demonstrate knowledge of Hispanic cultures, including awareness of the social, cultural, and linguistic diversity that characterizes the Spanish-speaking world, as well as familiarity with basic methods of literary, cultural and/or linguistic analysis.']"
Spclst Ed Lead & Pol Anly GCrt,[]
Special Education BSE,"['(Classroom Management) Create and maintain a safe, positive and supportive learning environment that is conducive to learning and the mental health of the students.', '(Professionalism) Adhere to professional ethical standards and conduct her or himself in a courteous and professional manner.']"
Special Education MS,"['(Teacher Certification option) Classroom Management: Create and maintain a safe, positive and supportive learning environment that is conducive to learning and the mental health of the students.', '(Teacher Certification option) Professionalism: Adhere to professional ethical standards and conduct her or himself in a courteous and professional manner.        ', '(Teacher Certification option) Recognize and apply principles of ethical and professional conduct.', '(Teacher Certification option) Adhere to professional ethical standards and conduct her or himself in a courteous and professional manner.']"
Special Education PHD,"['(Professionalism/Ethics) Demonstrates the ability to work well with others, participates in professional organizations, adheres to ethical standards of research protocol and professional behavior.']"
Sports Communication Ucrt,"['Students will understand the responsible and ethical use of mass media to disseminate information to sports-interested audiences.', 'Students will understand the responsible and ethical use of mass media to disseminate information to sports-interested audiences.']"
Statistics BA,[]
Statistics MS,['Recognizes and applies principles of ethical and professional conduct.']
Statistics PHD,['Fosters ethical and professional conduct.']
Stdy Dance/Mvmnt Therapy UCrt,['Develop literacy about the field of Dance/Movement Therapy.']
"StrtgcInnov:Tech,Orgs&Soc GCrt",[]
Summer Business Fndmtls UCrt,[]
Supply Chain Management UCrt,[]
Sustainability UCrt,"['Students will be able to identify, critically analyze, and propose solutions to the environmental, social, and economic dimensions of sustainability.', 'Students will be able to identify, critically analyze, and propose solutions to the environmental, social, and economic dimensions of sustainability.', 'Students will be able to engage in systems thinking and practice so as to address the interrelationships among the three dimensions of sustainability.']"
Tch Engl As 2nd Lng UCrt,[]
Tech Japanese St for Ugrd Ucrt,[]
Technical Communication UCrt,"['Research, identify, and think analytically about social, global, economic, political, environmental, and ethical issues as they impact technical projects or engineering work.', 'Use current technology to communicate effectively in a variety of formats and environments.', 'Research, identify, and think analytically about social, global, economic, political, environmental, and ethical issues as they impact technical projects or engineering work.']"
Textile and Design UCrt,[]
Textiles and Fashion Design BS,[]
Theatre & Drama BS,[]
Theatre & Drama MFA,['Recognizes and applies principles of ethical and professional conduct.']
Theatre UCrt,[]
Turfgrass Management FISC,"['Demonstrate a global perspective, recognizing the importance and intersecting roles of turfgrass managers, urban/suburban ecosystems, the environment, and communities.', 'Demonstrate a global perspective, recognizing the importance and intersecting roles of turfgrass managers, urban/suburban ecosystems, the environment, and communities.']"
Urban & Regional Planning MS,"['(Values and Ethics) Values inform ethical and normative principles used to guide planning in a democratic society. The program shall appropriately incorporate issues of diversity and social justice into all required courses of the curriculum, including:', '(Values and Ethics) Values inform ethical and normative principles used to guide planning in a democratic society. The program shall appropriately incorporate issues of diversity and social justice into all required courses of the curriculum, including:', '(Sustainability and Environmental Quality) Appreciation of natural resource and pollution control factors in planning, and understanding of how to create sustainable futures.', '(Sustainability and Environmental Quality) Appreciation of natural resource and pollution control factors in planning, and understanding of how to create sustainable futures.', '(Values and Ethics) Values inform ethical and normative principles used to guide planning in a democratic society. The program shall appropriately incorporate issues of diversity and social justice into all required courses of the curriculum, including:', '(Values and Ethics) Values inform ethical and normative principles used to guide planning in a democratic society. The program shall appropriately incorporate issues of diversity and social justice into all required courses of the curriculum, including:', '(Sustainability and Environmental Quality) Appreciation of natural resource and pollution control factors in planning, and understanding of how to create sustainable futures.', '(Sustainability and Environmental Quality) Appreciation of natural resource and pollution control factors in planning, and understanding of how to create sustainable futures.', '(Professional Ethics and Responsibility) Appreciation of key issues of planning ethics and related questions of the ethics of public decision-making, research, and client representation (including principles of the AICP Code of Ethics and other related principles, as appropriate).', '(Professional Ethics and Responsibility) Appreciation of key issues of planning ethics and related questions of the ethics of public decision-making, research, and client representation (including principles of the AICP Code of Ethics and other related principles, as appropriate).', '(Values and Ethics) Values inform ethical and normative principles used to guide planning in a democratic society. The program shall appropriately incorporate issues of diversity and social justice into all required courses of the curriculum, including:', '(Values and Ethics) Values inform ethical and normative principles used to guide planning in a democratic society. The program shall appropriately incorporate issues of diversity and social justice into all required courses of the curriculum, including:', '(Sustainability and Environmental Quality) Appreciation of natural resource and pollution control factors in planning, and understanding of how to create sustainable futures.', '(Sustainability and Environmental Quality) Appreciation of natural resource and pollution control factors in planning, and understanding of how to create sustainable futures.']"
Urban & Regional Planning PHD,"['Demonstrate ethics and values consistent with the ""Wisconsin brand"" of urban and regional planning, which includes participation, transparency in governance, environmental protection and social justice.', ""Acquire and demonstrate knowledge of planning values and planning ethics, as exemplified in the accreditation guidelines for the master's program in urban and regional planning and the Planning Accreditation Board. This would also include awareness of rules of ethical professional conduct as exemplified in the Code of Ethics of the American Institute of Certified Planners."", 'Demonstrate ethics and values consistent with the ""Wisconsin brand"" of urban and regional planning, which includes participation, transparency in governance, environmental protection and social justice.']"
User Experience Design CAP,"['Students have knowledge of, and ability to apply, design principles and user behavior theories to digital environments.']"
Visual Cultures GCRT,[]
Water Resources Management MS,"['Have an understanding of professional and ethical responsibility.', 'Have an understanding of professional and ethical responsibility.', 'Expand their knowledge of the physical, chemical, biological, and social sciences and learn how to apply this knowledge to the management of water resources.', 'Use a wide range of analytical tools to sustainably manage water resources.']"
Wildlife Ecology BS,"['Define and explain basic principles in biological sciences and major concepts in wildlife ecology including, population ecology, organismal biology, plant ecology/taxonomy, and genetics/evolution.', 'Explain and discuss principles of wildlife management including natural resource legislation, policy, and applications.']"
Wildlife Ecology MS,"['Articulates, critiques, and elaborates the theories, research methods, and approaches to inquiry and practice in the field of wildlife ecology and natural resource management.', 'Identifies sources and assembles evidence pertaining to questions or challenges in the field of wildlife ecology and natural resource management.', 'Demonstrates understanding of the field of wildlife ecology and natural resource management in a historical, social, and global context.', 'Evaluates and synthesizes information pertaining to questions or challenges in the field of wildlife ecology and natural resource management.', 'Communicates clearly in ways appropriate to the field of wildlife ecology and natural resource management.']"
Wildlife Ecology PHD,"['Articulates research problems, potentials, and limits with respect to theory, knowledge, or practice within the field of wildlife ecology and natural resource management.', 'Formulates ideas, concepts, designs, and/or techniques beyond the current boundaries of knowledge within the field of wildlife ecology and natural resource management.', 'Advances contributions of the field of wildlife ecology and natural resource management to society.']"
Zoology BA,"['Demonstrate an understanding of the diversity of life through the principles of evolution.', 'Make connections between self and natural world, and personal responsibility with social issues.']"
